1,-3.188396,55.944425,150,-3.188246,55.94416519237887,null
2,-3.188246,55.94416519237887,150,-3.188096,55.943905384757734,cubs.trucks.help
3,-3.188096,55.943905384757734,210,-3.188246,55.9436455771366,null
4,-3.188246,55.9436455771366,210,-3.188396,55.943385769515466,null
5,-3.188396,55.943385769515466,210,-3.188546,55.94312596189433,groups.ideas.script
6,-3.188546,55.94312596189433,330,-3.188696,55.943385769515466,null
7,-3.188696,55.943385769515466,330,-3.1888460000000003,55.9436455771366,labels.hotels.alert
8,-3.1888460000000003,55.9436455771366,330,-3.1889960000000004,55.943905384757734,null
9,-3.1889960000000004,55.943905384757734,330,-3.1891460000000005,55.94416519237887,spoon.invest.every
10,-3.1891460000000005,55.94416519237887,210,-3.1892960000000006,55.943905384757734,null
11,-3.1892960000000006,55.943905384757734,270,-3.1895960000000008,55.943905384757734,burn.spot.across
12,-3.1895960000000008,55.943905384757734,150,-3.1894460000000007,55.9436455771366,cars.attend.hotels
13,-3.1894460000000007,55.9436455771366,210,-3.1895960000000008,55.943385769515466,null
14,-3.1895960000000008,55.943385769515466,210,-3.189746000000001,55.94312596189433,null
15,-3.189746000000001,55.94312596189433,210,-3.189896000000001,55.9428661542732,second.launch.miles
16,-3.189896000000001,55.9428661542732,270,-3.190196000000001,55.9428661542732,null
17,-3.190196000000001,55.9428661542732,270,-3.1904960000000013,55.9428661542732,null
18,-3.1904960000000013,55.9428661542732,270,-3.1907960000000015,55.9428661542732,null
19,-3.1907960000000015,55.9428661542732,270,-3.1910960000000017,55.9428661542732,along.spill.limp
20,-3.1910960000000017,55.9428661542732,30,-3.1909460000000016,55.94312596189433,null
21,-3.1909460000000016,55.94312596189433,30,-3.1907960000000015,55.943385769515466,null
22,-3.1907960000000015,55.943385769515466,30,-3.1906460000000014,55.9436455771366,null
23,-3.1906460000000014,55.9436455771366,90,-3.1903460000000012,55.9436455771366,sculpture.shot.melon
24,-3.1903460000000012,55.9436455771366,330,-3.1904960000000013,55.943905384757734,null
25,-3.1904960000000013,55.943905384757734,330,-3.1906460000000014,55.94416519237887,null
26,-3.1906460000000014,55.94416519237887,270,-3.1909460000000016,55.94416519237887,null
27,-3.1909460000000016,55.94416519237887,330,-3.1910960000000017,55.944425,null
28,-3.1910960000000017,55.944425,330,-3.191246000000002,55.94468480762114,estate.gave.votes
29,-3.191246000000002,55.94468480762114,150,-3.1910960000000017,55.944425,null
30,-3.1910960000000017,55.944425,210,-3.191246000000002,55.94416519237887,hills.giant.crate
31,-3.191246000000002,55.94416519237887,90,-3.1909460000000016,55.94416519237887,null
32,-3.1909460000000016,55.94416519237887,90,-3.1906460000000014,55.94416519237887,null
33,-3.1906460000000014,55.94416519237887,90,-3.1903460000000012,55.94416519237887,null
34,-3.1903460000000012,55.94416519237887,90,-3.190046000000001,55.94416519237887,null
35,-3.190046000000001,55.94416519237887,150,-3.189896000000001,55.943905384757734,null
36,-3.189896000000001,55.943905384757734,90,-3.1895960000000008,55.943905384757734,burn.spot.across
37,-3.1895960000000008,55.943905384757734,90,-3.1892960000000006,55.943905384757734,null
38,-3.1892960000000006,55.943905384757734,90,-3.1889960000000004,55.943905384757734,null
39,-3.1889960000000004,55.943905384757734,90,-3.188696,55.943905384757734,null
40,-3.188696,55.943905384757734,90,-3.188396,55.943905384757734,null
41,-3.188396,55.943905384757734,90,-3.188096,55.943905384757734,cubs.trucks.help
42,-3.188096,55.943905384757734,150,-3.1879459999999997,55.9436455771366,null
43,-3.1879459999999997,55.9436455771366,150,-3.1877959999999996,55.943385769515466,null
44,-3.1877959999999996,55.943385769515466,150,-3.1876459999999995,55.94312596189433,null
45,-3.1876459999999995,55.94312596189433,90,-3.1873459999999993,55.94312596189433,null
46,-3.1873459999999993,55.94312596189433,150,-3.1871959999999993,55.9428661542732,valve.elaborate.fortunate
47,-3.1871959999999993,55.9428661542732,90,-3.186895999999999,55.9428661542732,null
48,-3.186895999999999,55.9428661542732,90,-3.186595999999999,55.9428661542732,null
49,-3.186595999999999,55.9428661542732,90,-3.1862959999999987,55.9428661542732,null
50,-3.1862959999999987,55.9428661542732,90,-3.1859959999999985,55.9428661542732,null
51,-3.1859959999999985,55.9428661542732,90,-3.1856959999999983,55.9428661542732,dent.shins.cycle
52,-3.1856959999999983,55.9428661542732,30,-3.185545999999998,55.94312596189433,toned.deflection.bland
53,-3.185545999999998,55.94312596189433,330,-3.1856959999999983,55.943385769515466,null
54,-3.1856959999999983,55.943385769515466,330,-3.1858459999999984,55.9436455771366,record.sofa.sock
55,-3.1858459999999984,55.9436455771366,90,-3.185545999999998,55.9436455771366,null
56,-3.185545999999998,55.9436455771366,90,-3.185245999999998,55.9436455771366,hello.love.keys
57,-3.185245999999998,55.9436455771366,150,-3.185095999999998,55.943385769515466,sentences.sings.modern
58,-3.185095999999998,55.943385769515466,150,-3.184945999999998,55.94312596189433,brings.remedy.latter
59,-3.184945999999998,55.94312596189433,330,-3.185095999999998,55.943385769515466,sentences.sings.modern
60,-3.185095999999998,55.943385769515466,30,-3.184945999999998,55.9436455771366,null
61,-3.184945999999998,55.9436455771366,30,-3.1847959999999977,55.943905384757734,rider.mile.lime
62,-3.1847959999999977,55.943905384757734,270,-3.185095999999998,55.943905384757734,null
63,-3.185095999999998,55.943905384757734,270,-3.185395999999998,55.943905384757734,null
64,-3.185395999999998,55.943905384757734,270,-3.1856959999999983,55.943905384757734,null
65,-3.1856959999999983,55.943905384757734,270,-3.1859959999999985,55.943905384757734,null
66,-3.1859959999999985,55.943905384757734,330,-3.1861459999999986,55.94416519237887,organs.shape.fantastic
67,-3.1861459999999986,55.94416519237887,30,-3.1859959999999985,55.944425,null
68,-3.1859959999999985,55.944425,330,-3.1861459999999986,55.94468480762114,null
69,-3.1861459999999986,55.94468480762114,270,-3.186445999999999,55.94468480762114,rated.fired.crowds
70,-3.186445999999999,55.94468480762114,270,-3.186745999999999,55.94468480762114,artist.gets.react
71,-3.186745999999999,55.94468480762114,90,-3.186445999999999,55.94468480762114,rated.fired.crowds
72,-3.186445999999999,55.94468480762114,330,-3.186595999999999,55.94494461524227,null
73,-3.186595999999999,55.94494461524227,330,-3.186745999999999,55.945204422863405,dragon.bottle.crisp
74,-3.186745999999999,55.945204422863405,30,-3.186595999999999,55.94546423048454,null
75,-3.186595999999999,55.94546423048454,330,-3.186745999999999,55.94572403810567,hidden.handle.softly
76,-3.186745999999999,55.94572403810567,90,-3.186445999999999,55.94572403810567,null
77,-3.186445999999999,55.94572403810567,90,-3.1861459999999986,55.94572403810567,null
78,-3.1861459999999986,55.94572403810567,30,-3.1859959999999985,55.94598384572681,renew.slows.basket
79,-3.1859959999999985,55.94598384572681,90,-3.1856959999999983,55.94598384572681,null
80,-3.1856959999999983,55.94598384572681,90,-3.185395999999998,55.94598384572681,null
81,-3.185395999999998,55.94598384572681,90,-3.185095999999998,55.94598384572681,rider.aura.bulb
82,-3.185095999999998,55.94598384572681,150,-3.184945999999998,55.94572403810567,null
83,-3.184945999999998,55.94572403810567,90,-3.1846459999999976,55.94572403810567,null
84,-3.1846459999999976,55.94572403810567,150,-3.1844959999999976,55.94546423048454,settle.title.united
85,-3.1844959999999976,55.94546423048454,270,-3.1847959999999977,55.94546423048454,null
86,-3.1847959999999977,55.94546423048454,270,-3.185095999999998,55.94546423048454,null
87,-3.185095999999998,55.94546423048454,270,-3.185395999999998,55.94546423048454,null
88,-3.185395999999998,55.94546423048454,270,-3.1856959999999983,55.94546423048454,null
89,-3.1856959999999983,55.94546423048454,270,-3.1859959999999985,55.94546423048454,null
90,-3.1859959999999985,55.94546423048454,270,-3.1862959999999987,55.94546423048454,null
91,-3.1862959999999987,55.94546423048454,270,-3.186595999999999,55.94546423048454,null
92,-3.186595999999999,55.94546423048454,270,-3.186895999999999,55.94546423048454,spent.spoon.bolt
93,-3.186895999999999,55.94546423048454,330,-3.187045999999999,55.94572403810567,null
94,-3.187045999999999,55.94572403810567,270,-3.1873459999999993,55.94572403810567,diner.leaves.mutual
95,-3.1873459999999993,55.94572403810567,270,-3.1876459999999995,55.94572403810567,null
96,-3.1876459999999995,55.94572403810567,270,-3.1879459999999997,55.94572403810567,null
97,-3.1879459999999997,55.94572403810567,270,-3.188246,55.94572403810567,null
98,-3.188246,55.94572403810567,270,-3.188546,55.94572403810567,bend.tubes.chops
99,-3.188546,55.94572403810567,210,-3.188696,55.94546423048454,null
100,-3.188696,55.94546423048454,210,-3.1888460000000003,55.945204422863405,rooms.lamp.teach
101,-3.1888460000000003,55.945204422863405,270,-3.1891460000000005,55.945204422863405,null
102,-3.1891460000000005,55.945204422863405,270,-3.1894460000000007,55.945204422863405,null
103,-3.1894460000000007,55.945204422863405,330,-3.1895960000000008,55.94546423048454,null
104,-3.1895960000000008,55.94546423048454,330,-3.189746000000001,55.94572403810567,null
105,-3.189746000000001,55.94572403810567,330,-3.189896000000001,55.94598384572681,love.behind.orchestra
106,-3.189896000000001,55.94598384572681,150,-3.189746000000001,55.94572403810567,null
107,-3.189746000000001,55.94572403810567,150,-3.1895960000000008,55.94546423048454,null
108,-3.1895960000000008,55.94546423048454,150,-3.1894460000000007,55.945204422863405,null
109,-3.1894460000000007,55.945204422863405,150,-3.1892960000000006,55.94494461524227,null
110,-3.1892960000000006,55.94494461524227,150,-3.1891460000000005,55.94468480762114,null
111,-3.1891460000000005,55.94468480762114,150,-3.1889960000000004,55.944425,null
112,-3.1889960000000004,55.944425,90,-3.188696,55.944425,null
113,-3.188696,55.944425,90,-3.188396,55.944425,trades.rare.cable
