1,-3.188396,55.944425,330,-3.188546,55.94468480762114,null
2,-3.188546,55.94468480762114,330,-3.188696,55.94494461524227,null
3,-3.188696,55.94494461524227,330,-3.1888460000000003,55.945204422863405,rooms.lamp.teach
4,-3.1888460000000003,55.945204422863405,330,-3.1889960000000004,55.94546423048454,shady.soft.phones
5,-3.1889960000000004,55.94546423048454,210,-3.1891460000000005,55.945204422863405,number.exist.rate
6,-3.1891460000000005,55.945204422863405,330,-3.1892960000000006,55.94546423048454,null
7,-3.1892960000000006,55.94546423048454,330,-3.1894460000000007,55.94572403810567,museum.spicy.horns
8,-3.1894460000000007,55.94572403810567,30,-3.1892960000000006,55.94598384572681,coherent.saints.stuck
9,-3.1892960000000006,55.94598384572681,270,-3.1895960000000008,55.94598384572681,null
10,-3.1895960000000008,55.94598384572681,270,-3.189896000000001,55.94598384572681,love.behind.orchestra
11,-3.189896000000001,55.94598384572681,270,-3.190196000000001,55.94598384572681,null
12,-3.190196000000001,55.94598384572681,270,-3.1904960000000013,55.94598384572681,null
13,-3.1904960000000013,55.94598384572681,270,-3.1907960000000015,55.94598384572681,null
14,-3.1907960000000015,55.94598384572681,270,-3.1910960000000017,55.94598384572681,simple.rust.audio
15,-3.1910960000000017,55.94598384572681,210,-3.191246000000002,55.94572403810567,null
16,-3.191246000000002,55.94572403810567,210,-3.191396000000002,55.94546423048454,null
17,-3.191396000000002,55.94546423048454,210,-3.191546000000002,55.945204422863405,hills.feels.tunes
18,-3.191546000000002,55.945204422863405,270,-3.191846000000002,55.945204422863405,null
19,-3.191846000000002,55.945204422863405,270,-3.1921460000000024,55.945204422863405,useful.hike.trades
20,-3.1921460000000024,55.945204422863405,150,-3.1919960000000023,55.94494461524227,null
21,-3.1919960000000023,55.94494461524227,150,-3.191846000000002,55.94468480762114,null
22,-3.191846000000002,55.94468480762114,150,-3.191696000000002,55.944425,null
23,-3.191696000000002,55.944425,90,-3.191396000000002,55.944425,null
24,-3.191396000000002,55.944425,90,-3.1910960000000017,55.944425,null
25,-3.1910960000000017,55.944425,90,-3.1907960000000015,55.944425,null
26,-3.1907960000000015,55.944425,150,-3.1906460000000014,55.94416519237887,null
